seed,config,fold,did,name,domain,true_best,predicted,hit_best,oracle_accuracy,chosen_accuracy,regret,zero_regret,within_1pp
99,baseline_stats,3,1499,seeds,education,LogisticRegression,LogisticRegression,1,0.9285714285714284,0.9285714285714284,0.0,1.0,1.0
99,baseline_stats,4,42141,SVHN_medium,image,DecisionTree,LogisticRegression,0,0.4190638241425483,,,,
99,baseline_stats,4,46561,EDA-Home-Mortgage-NY-Sampled-Dataset,other,LogisticRegression,LogisticRegression,1,0.8246559763448198,0.8246559763448198,0.0,1.0,1.0
99,baseline_stats,4,727,2dplanes,other,DecisionTree,DecisionTree,1,0.9063971660944456,0.9063971660944456,0.0,1.0,1.0
99,baseline_stats,4,901,fried,other,DecisionTree,DecisionTree,1,0.8733074896010897,0.8733074896010897,0.0,1.0,1.0
99,baseline_stats,4,881,mv,other,LogisticRegression,DecisionTree,0,0.9981112270264356,0.9966149807064012,0.0014962463200344223,0.0,1.0
99,baseline_stats,4,45714,PriceRunner,biology,DecisionTree,DecisionTree,1,1.0,1.0,0.0,1.0,1.0
99,baseline_stats,4,4135,Amazon_employee_access,social,LogisticRegression,LogisticRegression,1,0.9421099226089228,0.9421099226089228,0.0,1.0,1.0
99,baseline_stats,4,843,house_8L,other,LogisticRegression,DecisionTree,0,0.8545911094336628,0.8394927735176883,0.015098335915974537,0.0,0.0
99,baseline_stats,4,823,houses,other,DecisionTree,DecisionTree,1,0.9763565891472868,0.9763565891472868,0.0,1.0,1.0
99,baseline_stats,4,45578,California-Housing-Classification,image,DecisionTree,DecisionTree,1,0.8464147286821705,0.8464147286821705,0.0,1.0,1.0
99,baseline_stats,4,41671,microaggregation2,other,LogisticRegression,DecisionTree,0,0.5697,0.5094,0.06030000000000002,0.0,0.0
99,baseline_stats,4,1120,MagicTelescope,biology,DecisionTree,LogisticRegression,0,0.8184016824395375,0.7905888538380652,0.027812828601472273,0.0,0.0
99,baseline_stats,4,44162,compass,finance,LogisticRegression,LogisticRegression,1,0.6839709892090486,0.6839709892090486,0.0,1.0,1.0
99,baseline_stats,4,722,pol,other,DecisionTree,LogisticRegression,0,0.978,0.8893333333333334,0.08866666666666656,0.0,0.0
99,baseline_stats,4,45060,online_shoppers,other,LogisticRegression,LogisticRegression,1,0.8832927818329279,0.8832927818329279,0.0,1.0,1.0
99,baseline_stats,4,46689,sst5,text,LogisticRegression,LogisticRegression,1,0.2625052720371151,0.2625052720371151,0.0,1.0,1.0
99,baseline_stats,4,310,mammography,other,LogisticRegression,LogisticRegression,1,0.9837250486412048,0.9837250486412048,0.0,1.0,1.0
99,baseline_stats,4,1044,eye_movements,text,DecisionTree,LogisticRegression,0,0.594734340949386,0.5033825438501901,0.09135179709919594,0.0,0.0
99,baseline_stats,4,46282,internet_usage,social,LogisticRegression,DecisionTree,0,0.8710915701650965,0.8568467784601937,0.014244791704902782,0.0,0.0
99,baseline_stats,4,43920,kdd_internet_usage,biology,LogisticRegression,DecisionTree,0,0.8716851398593697,0.8579333907913496,0.013751749068020125,0.0,0.0
99,baseline_stats,4,46868,Phishing_Legitimate_full,finance,MLP,MLP,1,0.9774,0.9774,0.0,1.0,1.0
99,baseline_stats,4,41165,robert,biology,LogisticRegression,SVM,0,0.3263,,,,
99,baseline_stats,4,46298,electrical_grid_stability_simulated_classification,sensor_signal,MLP,MLP,1,0.9609,0.9609,0.0,1.0,1.0
99,baseline_stats,4,42140,SVHN_small,image,DecisionTree,LogisticRegression,0,0.3302098061747091,0.1873686079635534,0.14284119821115568,0.0,0.0
99,baseline_stats,4,46916,coil2000_insurance_policies,finance,SVM,SVM,1,0.9403380440809896,0.9403380440809896,0.0,1.0,1.0
99,baseline_stats,4,42178,telco-customer-churn,social,LogisticRegression,LogisticRegression,1,0.8046264073488612,0.8046264073488612,0.0,1.0,1.0
99,baseline_stats,4,46280,blastchar,social,LogisticRegression,LogisticRegression,1,0.8034889347699853,0.8034889347699853,0.0,1.0,1.0
99,baseline_stats,4,47152,aztrees4,other,MLP,LogisticRegression,0,0.9895909759437392,0.9761588592294558,0.01343211671428346,0.0,0.0
99,baseline_stats,4,47151,aztrees3,other,MLP,LogisticRegression,0,0.9895909759437392,0.9761588592294558,0.01343211671428346,0.0,0.0
99,baseline_stats,4,30,page-blocks,text,MLP,LogisticRegression,0,0.9727765395306904,0.9594386984214436,0.01333784110924685,0.0,0.0
99,baseline_stats,4,40701,churn,social,MLP,SVM,0,0.9238,0.9062,0.01759999999999995,0.0,0.0
99,baseline_stats,4,43892,national-longitudinal-survey-binary,social,DecisionTree,LogisticRegression,0,1.0,0.9955181026053056,0.004481897394694401,0.0,1.0
99,baseline_stats,4,40983,wilt,biology,MLP,LogisticRegression,0,0.9853278009008009,0.956810276308255,0.028517524592545862,0.0,0.0
99,baseline_stats,4,46578,tiniest-imagenet-200,biology,DecisionTree,LogisticRegression,0,0.005,0.005,0.0,1.0,1.0
99,baseline_stats,4,44232,UCI_churn,social,MLP,SVM,0,0.9153905029467247,0.8718892805849328,0.04350122236179199,0.0,0.0
99,baseline_stats,4,40678,led7,other,LogisticRegression,LogisticRegression,1,0.7278125,0.7278125,0.0,1.0,1.0
99,baseline_stats,4,3,kr-vs-kp,biology,DecisionTree,SVM,0,0.9956196205007825,0.9724687010954616,0.02315091940532088,0.0,0.0
99,baseline_stats,4,46956,seismic-bumps,sensor_signal,SVM,LogisticRegression,0,0.9342104868576911,0.9318894036855442,0.002321083172146965,0.0,1.0
99,baseline_stats,4,46951,Pumpkin_Seeds,biology,LogisticRegression,MLP,0,0.8784000000000001,0.8596,0.01880000000000004,0.0,0.0
99,baseline_stats,4,40704,Titanic,other,DecisionTree,KNN,0,0.7905524634096063,0.7746495567924139,0.015902906617192403,0.0,0.0
99,baseline_stats,4,772,quake,other,LogisticRegression,LogisticRegression,1,0.5587577770747654,0.5587577770747654,0.0,1.0,1.0
99,baseline_stats,4,44400,MagicTelescope_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,MLP,LogisticRegression,0,0.8375,0.757,0.08050000000000002,0.0,0.0
99,baseline_stats,4,44460,compass_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,SVM,DecisionTree,0,0.681,0.6105,0.07050000000000001,0.0,0.0
99,baseline_stats,4,44443,covertype_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,LogisticRegression,LogisticRegression,1,0.776,0.776,0.0,1.0,1.0
99,baseline_stats,4,44645,kr-vs-kp_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,DecisionTree,SVM,0,0.9915,0.9595,0.03200000000000003,0.0,0.0
99,baseline_stats,4,44661,churn_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,DecisionTree,SVM,0,0.9085,0.8879999999999999,0.020500000000000074,0.0,0.0
99,baseline_stats,4,44454,road-safety_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,MLP,LogisticRegression,0,0.709,0.6910000000000001,0.017999999999999905,0.0,0.0
99,baseline_stats,4,44488,wilt_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,MLP,LogisticRegression,0,0.978,0.9515,0.026499999999999968,0.0,0.0
99,baseline_stats,4,44493,numerai28.6_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,LogisticRegression,MLP,0,0.5235000000000001,0.488,0.03550000000000009,0.0,0.0
99,baseline_stats,4,44382,pol_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,MLP,MLP,1,0.976,0.976,0.0,1.0,1.0
99,baseline_stats,4,46944,Mobile_Price,other,LogisticRegression,MLP,0,0.963,0.8724999999999999,0.09050000000000002,0.0,0.0
99,baseline_stats,4,45648,MIC,other,LogisticRegression,SVM,0,0.8696232845169016,0.8599171041724233,0.009706180344478343,0.0,1.0
99,baseline_stats,4,46927,Fitness_Club,other,LogisticRegression,LogisticRegression,1,0.7773333333333333,0.7773333333333333,0.0,1.0,1.0
99,baseline_stats,4,46782,binary_alpha_digits,image,SVM,SVM,1,0.7435917641077784,0.7435917641077784,0.0,1.0,1.0
99,baseline_stats,4,40680,mofn-3-7-10,other,DecisionTree,MLP,0,1.0,1.0,0.0,1.0,1.0
99,baseline_stats,4,934,socmob,other,MLP,LogisticRegression,0,0.9325085833706525,0.923858038513211,0.008650544857441433,0.0,1.0
99,baseline_stats,4,46422,Credit-Risk-Classification-Dataset,finance,SVM,MLP,0,0.8,0.7831111111111111,0.016888888888888953,0.0,0.0
99,baseline_stats,4,40706,parity5_plus_5,other,MLP,MLP,1,1.0,1.0,0.0,1.0,1.0
99,baseline_stats,4,44604,cnae-9_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,LogisticRegression,MLP,0,0.4592592592592592,0.4564814814814815,0.0027777777777777124,0.0,1.0
99,baseline_stats,4,1016,vowel,sensor_signal,KNN,MLP,0,0.997979797979798,0.997979797979798,0.0,1.0,1.0
99,baseline_stats,4,40693,xd6,other,SVM,MLP,0,1.0,1.0,0.0,1.0,1.0
99,baseline_stats,4,1233,eating,other,LogisticRegression,LogisticRegression,1,0.6497354497354497,0.6497354497354497,0.0,1.0,1.0
99,baseline_stats,4,43941,anneal,other,DecisionTree,MLP,0,0.992203600248293,0.9788392302917442,0.013364369956548772,0.0,0.0
99,baseline_stats,4,44555,vehicle_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,LogisticRegression,MLP,0,0.7872607030978072,0.7329133310128786,0.05434737208492857,0.0,0.0
99,baseline_stats,4,44153,vehicle_reproduced,education,LogisticRegression,MLP,0,0.7872607030978072,0.7329133310128786,0.05434737208492857,0.0,0.0
99,baseline_stats,4,54,vehicle,education,LogisticRegression,MLP,0,0.7872607030978072,0.7329133310128786,0.05434737208492857,0.0,0.0
99,baseline_stats,4,46846,glioma_grading_clinical_and_mutation_features,health,SVM,MLP,0,0.8688694040490448,0.8521813515825493,0.016688052466495518,0.0,0.0
99,baseline_stats,4,47155,waveform,other,LogisticRegression,LogisticRegression,1,0.8475000000000001,0.8475000000000001,0.0,1.0,1.0
99,baseline_stats,4,46667,imdb_genre_prediction,text,LogisticRegression,MLP,0,0.7050000000000001,0.6849999999999999,0.02000000000000013,0.0,0.0
99,baseline_stats,4,469,analcatdata_dmft,other,SVM,DecisionTree,0,0.2220990566037735,0.170691823899371,0.051407232704402506,0.0,0.0
99,baseline_stats,4,44588,eucalyptus_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,LogisticRegression,MLP,0,0.6440706012134584,0.3398234969663541,0.30424710424710427,0.0,0.0
99,baseline_stats,4,45712,doa_bwin_balanced,other,MLP,LogisticRegression,0,0.6666666666666667,0.622864848666467,0.04380181800019978,0.0,0.0
99,baseline_stats,4,40981,Australian,finance,LogisticRegression,MLP,0,0.8623188405797102,0.8507246376811594,0.011594202898550843,0.0,0.0
99,baseline_stats,4,44484,Australian_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,LogisticRegression,MLP,0,0.8623188405797102,0.8507246376811594,0.011594202898550843,0.0,0.0
99,baseline_stats,4,334,monks-problems-2,education,DecisionTree,DecisionTree,1,0.9916666666666666,0.9916666666666666,0.0,1.0,1.0
99,baseline_stats,4,826,sensory,sensor_signal,MLP,DecisionTree,0,0.675352323838081,0.6527886056971515,0.0225637181409295,0.0,0.0
99,baseline_stats,4,45717,bwin_amlb,finance,SVM,LogisticRegression,0,0.6735849056603773,0.6622641509433962,0.01132075471698113,0.0,0.0
99,baseline_stats,4,40690,threeOf9,other,SVM,MLP,0,0.9941366837997336,0.976584808680754,0.0175518751189796,0.0,0.0
99,baseline_stats,4,825,boston_corrected,other,LogisticRegression,MLP,0,0.8695593088720637,0.7488837119006019,0.1206755969714618,0.0,0.0
99,baseline_stats,4,853,boston,other,MLP,LogisticRegression,0,0.8754222481071636,0.8615608619685498,0.013861386138613874,0.0,0.0
99,baseline_stats,4,765,analcatdata_apnea2,other,KNN,SVM,0,0.9221052631578948,0.8652631578947367,0.05684210526315803,0.0,0.0
99,baseline_stats,4,767,analcatdata_apnea1,other,KNN,SVM,0,0.9347368421052632,0.8715789473684211,0.06315789473684208,0.0,0.0
99,baseline_stats,4,814,chscase_vine2,other,KNN,KNN,1,0.8739190116678106,0.8739190116678106,0.0,1.0,1.0
99,baseline_stats,4,764,analcatdata_apnea3,other,KNN,SVM,0,0.917777777777778,0.8777777777777779,0.04000000000000015,0.0,0.0
99,baseline_stats,4,907,chscase_census4,social,SVM,LogisticRegression,0,0.5225,0.5025000000000001,0.019999999999999907,0.0,0.0
99,baseline_stats,4,909,chscase_census2,social,KNN,LogisticRegression,0,0.5125,0.5025000000000001,0.009999999999999898,0.0,1.0
99,baseline_stats,4,908,chscase_census3,social,MLP,MLP,1,0.5349999999999999,0.5349999999999999,0.0,1.0,1.0
99,baseline_stats,4,900,chscase_census6,social,KNN,LogisticRegression,0,0.595,0.5875,0.007499999999999951,0.0,1.0
99,baseline_stats,4,906,chscase_census5,social,SVM,SVM,1,0.5175000000000001,0.5175000000000001,0.0,1.0,1.0
99,baseline_stats,4,40663,calendarDOW,other,DecisionTree,LogisticRegression,0,0.6115189873417722,0.5690506329113925,0.04246835443037977,0.0,0.0
99,baseline_stats,4,968,analcatdata_birthday,other,LogisticRegression,LogisticRegression,1,0.8931506849315068,0.8931506849315068,0.0,1.0,1.0
99,baseline_stats,4,59,ionosphere,sensor_signal,SVM,MLP,0,0.9372635814889336,0.9286116700201208,0.008651911468812834,0.0,1.0
99,baseline_stats,4,337,SPECTF,health,DecisionTree,LogisticRegression,0,0.8481987577639751,0.8195031055900621,0.02869565217391301,0.0,0.0
99,baseline_stats,4,925,visualizing_galaxy,other,MLP,LogisticRegression,0,0.9628365384615384,0.9566826923076924,0.006153846153845954,0.0,1.0
99,baseline_stats,4,915,plasma_retinol,other,LogisticRegression,LogisticRegression,1,0.6031746031746033,0.6031746031746033,0.0,1.0,1.0
99,baseline_stats,4,818,diggle_table_a2,other,DecisionTree,LogisticRegression,0,1.0,0.9903225806451612,0.00967741935483879,0.0,1.0
99,baseline_stats,4,13,breast-cancer,health,SVM,SVM,1,0.7448275862068966,0.7448275862068966,0.0,1.0,1.0
99,baseline_stats,4,844,breastTumor,other,SVM,MLP,0,0.6012704174228676,0.5874773139745917,0.01379310344827589,0.0,0.0
99,baseline_stats,4,45098,Ovarian,health,LogisticRegression,LogisticRegression,1,0.996078431372549,0.996078431372549,0.0,1.0,1.0
99,baseline_stats,4,778,bodyfat,other,DecisionTree,LogisticRegression,0,0.996078431372549,0.9487058823529412,0.04737254901960786,0.0,0.0
99,baseline_stats,4,820,chatfield_4,other,LogisticRegression,LogisticRegression,1,0.8893617021276595,0.8893617021276595,0.0,1.0,1.0
99,baseline_stats,4,939,chscase_whale,other,LogisticRegression,DecisionTree,0,0.9868599033816424,0.9601932367149756,0.02666666666666684,0.0,0.0
99,baseline_stats,4,895,chscase_geyser1,other,LogisticRegression,KNN,0,0.9056565656565656,0.8966666666666667,0.008989898989898881,0.0,1.0
99,baseline_stats,4,40682,thyroid-new,health,MLP,LogisticRegression,0,0.972093023255814,0.9581395348837208,0.013953488372093203,0.0,0.0
99,baseline_stats,4,42172,regime_alimentaire,other,MLP,MLP,1,0.940609756097561,0.940609756097561,0.0,1.0,1.0
99,baseline_stats,4,721,pwLinear,other,SVM,MLP,0,0.885,0.885,0.0,1.0,1.0
99,baseline_stats,4,46602,Predicting_Risk_Factors_of_Chronic_Kidney_Disease,health,DecisionTree,DecisionTree,1,1.0,1.0,0.0,1.0,1.0
99,baseline_stats,4,1458,arcene,health,LogisticRegression,LogisticRegression,1,0.8899999999999999,0.8899999999999999,0.0,1.0,1.0
99,baseline_stats,5,45051,adult-test,social,LogisticRegression,DecisionTree,0,0.8250480824490447,0.8159984335949122,0.009049648854132508,0.0,1.0
99,baseline_stats,5,46468,Give-Me-Some-Credit-Sampled,finance,LogisticRegression,LogisticRegression,1,0.9337777777777776,0.9337777777777776,0.0,1.0,1.0
99,baseline_stats,5,41434,Click_prediction_small,other,LogisticRegression,DecisionTree,0,0.8323570503936029,0.6344239349130085,0.19793311548059433,0.0,0.0
99,baseline_stats,5,251,BNG(breast-w),other,LogisticRegression,DecisionTree,0,0.9792461130711668,0.9766295529542666,0.0026165601169002572,0.0,1.0
99,baseline_stats,5,1119,adult-census,social,LogisticRegression,DecisionTree,0,0.8247289252528773,0.8123214023663126,0.01240752288656477,0.0,0.0
99,baseline_stats,5,46874,student_depression_dataset,education,LogisticRegression,DecisionTree,0,0.8457042744231421,0.7660657992844386,0.07963847513870348,0.0,0.0
99,baseline_stats,5,45067,okcupid_stem,education,LogisticRegression,DecisionTree,0,0.7308918783344973,0.6338047517946743,0.09708712653982299,0.0,0.0
99,baseline_stats,5,45504,timing-attack-dataset-20-micro-seconds-delay-2022-09-20,sensor_signal,DecisionTree,SVM,0,0.2357673480092472,,,,
99,baseline_stats,5,43890,law-school-admission-bianry,education,DecisionTree,DecisionTree,1,1.0,1.0,0.0,1.0,1.0
99,baseline_stats,5,44090,california,finance,DecisionTree,DecisionTree,1,0.8388098028177351,0.8388098028177351,0.0,1.0,1.0
99,baseline_stats,5,6,letter,image,DecisionTree,DecisionTree,1,0.87645,0.87645,0.0,1.0,1.0
99,baseline_stats,5,40926,CIFAR_10_small,education,LogisticRegression,DecisionTree,0,0.31215,0.2476499999999999,0.06450000000000009,0.0,0.0
99,baseline_stats,5,46935,HR_Analytics_Job_Change_of_Data_Scientists,other,LogisticRegression,LogisticRegression,1,0.7680860838048467,0.7680860838048467,0.0,1.0,1.0
99,baseline_stats,5,45558,Pulsar-Dataset-HTRU2,education,LogisticRegression,LogisticRegression,1,0.978600838847342,0.978600838847342,0.0,1.0,1.0
99,baseline_stats,5,45024,credit,finance,LogisticRegression,LogisticRegression,1,0.7243633498760238,0.7243633498760238,0.0,1.0,1.0
99,baseline_stats,5,44226,NewspaperChurn,social,LogisticRegression,SVM,0,0.8143803216650898,,,,
99,baseline_stats,5,734,ailerons,other,LogisticRegression,LogisticRegression,1,0.8796363636363637,0.8796363636363637,0.0,1.0,1.0
99,baseline_stats,5,1053,jm1,biology,LogisticRegression,LogisticRegression,1,0.8130454754248968,0.8130454754248968,0.0,1.0,1.0
99,baseline_stats,5,46932,heloc,finance,LogisticRegression,DecisionTree,0,0.7171799289132246,0.6244382507934854,0.09274167811973921,0.0,0.0
99,baseline_stats,5,41163,dilbert,health,LogisticRegression,LogisticRegression,1,0.9392,0.9392,0.0,1.0,1.0
99,baseline_stats,5,45553,FICO-HELOC-cleaned,finance,SVM,MLP,0,0.7334603003603812,0.7143143908788939,0.01914590948148731,0.0,0.0
99,baseline_stats,5,1056,mc1,education,KNN,MLP,0,0.9942953280328628,0.9942953280328628,0.0,1.0,1.0
99,baseline_stats,5,41972,Indian_pines,image,LogisticRegression,LogisticRegression,1,0.8964352583528443,0.8964352583528443,0.0,1.0,1.0
99,baseline_stats,5,43985,isolet,education,LogisticRegression,MLP,0,0.95985633459976,0.958446160424993,0.001410174174767076,0.0,1.0
99,baseline_stats,5,46969,NATICUSdroid,biology,SVM,DecisionTree,0,0.9380604426092696,0.897878959804979,0.04018148280429057,0.0,0.0
99,baseline_stats,5,40666,clean2,other,DecisionTree,MLP,0,1.0,1.0,0.0,1.0,1.0
99,baseline_stats,5,1116,musk,other,DecisionTree,MLP,0,0.9996968548257404,0.9996968548257404,0.0,1.0,1.0
99,baseline_stats,5,1069,pc2,education,SVM,MLP,0,0.9958848692270856,0.9948113638147158,0.001073505412369835,0.0,1.0
99,baseline_stats,5,41142,christine,health,LogisticRegression,LogisticRegression,1,0.6869691951767163,0.6869691951767163,0.0,1.0,1.0
99,baseline_stats,5,44124,kdd_ipums_la_97-small,other,MLP,MLP,1,0.8706692456192181,0.8706692456192181,0.0,1.0,1.0
99,baseline_stats,5,46372,Multiclass_Classification_for_Corporate_Credit_Ratings,finance,MLP,DecisionTree,0,0.7232000000000001,0.6992,0.02400000000000002,0.0,0.0
99,baseline_stats,5,46925,Employee,social,KNN,DecisionTree,0,0.8095815575805874,0.7986193594585541,0.010962198122033251,0.0,0.0
99,baseline_stats,5,44095,spambase_reproduced,biology,MLP,MLP,1,0.9450129821082944,0.9450129821082944,0.0,1.0,1.0
99,baseline_stats,5,44,spambase,biology,MLP,MLP,1,0.9450129821082944,0.9450129821082944,0.0,1.0,1.0
99,baseline_stats,5,46960,students_dropout_and_academic_success,education,LogisticRegression,MLP,0,0.7680819081217886,0.7407288391236547,0.027353068998133834,0.0,0.0
99,baseline_stats,5,1039,hiva_agnostic,biology,LogisticRegression,SVM,0,0.95388951837397,,,,
99,baseline_stats,5,871,pollen,other,Perceptron,MLP,0,0.5036410923276984,0.4880475571242801,0.015593535203418274,0.0,0.0
99,baseline_stats,5,46912,Bioresponse,biology,LogisticRegression,SVM,0,0.7392713715046604,,,,
99,baseline_stats,5,46764,football-player-position,other,MLP,MLP,1,0.8363287012026681,0.8363287012026681,0.0,1.0,1.0
99,baseline_stats,5,40978,Internet-Advertisements,image,DecisionTree,LogisticRegression,0,0.9673664122137404,0.9655371439210576,0.0018292682926828174,0.0,1.0
99,baseline_stats,5,43980,wine,finance,DecisionTree,MLP,0,0.761153447680442,0.7294470664978321,0.03170638118260993,0.0,0.0
99,baseline_stats,5,312,scene,image,MLP,SVM,0,0.9788131572363936,0.9576263144727876,0.02118684276360605,0.0,0.0
99,baseline_stats,5,46597,Estimation_of_Obesity_Levels,health,DecisionTree,LogisticRegression,0,0.9355842380648268,0.8754081095313323,0.06017612853349452,0.0,0.0
